index,benchmark,baseline_result,baseline_solved,baseline_timed_out,baseline_wall_seconds,baseline_par2,mab_result,mab_solved,mab_timed_out,mab_wall_seconds,mab_par2,mab_vs_baseline_par2_delta,mab_1000_result,mab_1000_solved,visible_packet_selections,visible_packet_updates
127,benchmarks/wordlevel/array/2024/hkust/refinement_checking/array/ILA_Rocket_SLLI_problem.btor2,missing,False,True,3600.163059438579,7200.0,missing,False,True,3600.1712851179764,7200.0,0.0,missing,False,,
128,benchmarks/wordlevel/array/2024/hkust/refinement_checking/array/ILA_Rocket_SLL_sanity.btor2,missing,False,True,3600.2022630553693,7200.0,missing,False,True,3600.1690403353423,7200.0,0.0,missing,False,,
129,benchmarks/wordlevel/array/2024/hkust/refinement_checking/array/ILA_Rocket_SLTIU_problem.btor2,missing,False,True,3600.1535734971985,7200.0,missing,False,True,3600.1423635827377,7200.0,0.0,missing,False,,
130,benchmarks/wordlevel/array/2024/sosylab/array-examples/standard_compareModified_ground.btor2,unknown,False,False,19.523281197994947,7200.0,unknown,False,False,44.074664909392595,7200.0,0.0,unknown,False,lean_core;recovery;recovery,lean_core;recovery;recovery
131,benchmarks/wordlevel/array/2024/sosylab/array-examples/standard_compare_ground.btor2,unknown,False,False,17.5029225545004,7200.0,unknown,False,False,13.019956525415182,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
132,benchmarks/wordlevel/array/2024/sosylab/array-examples/standard_partition_ground-1.btor2,unknown,False,False,33.57376885972917,7200.0,unknown,False,False,14.681632743217051,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
133,benchmarks/wordlevel/array/2024/sosylab/array-fpi/brs2.btor2,missing,False,True,3602.5311085712165,7200.0,missing,False,True,3602.309254457243,7200.0,0.0,missing,False,lean_core,lean_core
134,benchmarks/wordlevel/array/2024/sosylab/array-fpi/brs2f.btor2,missing,False,True,3602.6775385839865,7200.0,missing,False,True,3602.2785056466237,7200.0,0.0,missing,False,lean_core,lean_core
135,benchmarks/wordlevel/array/2024/sosylab/array-fpi/brs3f.btor2,missing,False,True,3602.1390600688756,7200.0,missing,False,True,3601.9121383083984,7200.0,0.0,missing,False,lean_core,lean_core
136,benchmarks/wordlevel/array/2024/sosylab/array-fpi/condaf.btor2,unknown,False,False,11.172899016179144,7200.0,missing,False,True,3601.9409362925217,7200.0,0.0,missing,False,lean_core,lean_core
137,benchmarks/wordlevel/array/2024/sosylab/array-fpi/ifcompf.btor2,unknown,False,False,62.25668547861278,7200.0,unknown,False,False,23.918011516332626,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
138,benchmarks/wordlevel/array/2024/sosylab/array-fpi/ifeqn2f.btor2,unknown,False,False,37.17284147627652,7200.0,unknown,False,False,22.876395156607032,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
139,benchmarks/wordlevel/array/2024/sosylab/array-fpi/ifeqn5.btor2,unknown,False,False,64.63285368680954,7200.0,unknown,False,False,34.419065652415156,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
140,benchmarks/wordlevel/array/2024/sosylab/array-fpi/s12if.btor2,unknown,False,False,14.413780559785664,7200.0,missing,False,True,3601.5226752990857,7200.0,0.0,missing,False,lean_core,lean_core
141,benchmarks/wordlevel/array/2024/sosylab/array-fpi/s2iff.btor2,missing,False,True,3602.123941993341,7200.0,missing,False,True,3601.758362372406,7200.0,0.0,missing,False,lean_core,lean_core
142,benchmarks/wordlevel/array/2024/sosylab/array-fpi/s3if.btor2,missing,False,True,3602.790227022022,7200.0,missing,False,True,3601.6132884062827,7200.0,0.0,missing,False,lean_core,lean_core
143,benchmarks/wordlevel/array/2024/sosylab/array-fpi/s4liff.btor2,unknown,False,False,11.686152569018304,7200.0,missing,False,True,3601.717536607757,7200.0,0.0,missing,False,lean_core,lean_core
144,benchmarks/wordlevel/array/2024/sosylab/array-industry-pattern/array_assert_loop_dep.btor2,unknown,False,False,14.562248789705336,7200.0,unknown,False,False,10.348663889802992,7200.0,0.0,unknown,False,lean_core;recovery;lean_core;recovery,lean_core;recovery;lean_core;recovery
145,benchmarks/wordlevel/array/2024/sosylab/array-industry-pattern/array_monotonic.btor2,unknown,False,False,250.1248862594366,7200.0,unknown,False,False,71.3103226358071,7200.0,0.0,unknown,False,lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core,lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core
146,benchmarks/wordlevel/array/2024/sosylab/array-industry-pattern/array_of_struct_ptr_mul_init.btor2,missing,False,True,3600.6109286108986,7200.0,missing,False,True,3600.184933873825,7200.0,0.0,missing,False,,
147,benchmarks/wordlevel/array/2024/sosylab/array-lopstr16/flag_loopdep.btor2,unknown,False,False,31.76585044618696,7200.0,unknown,False,False,14.531168781220913,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
148,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array10_pattern.btor2,unknown,False,False,20.540270158089697,7200.0,unknown,False,False,11.763748437166214,7200.0,0.0,unknown,False,lean_core,lean_core
149,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array16_pattern.btor2,unknown,False,False,28.027208597399294,7200.0,unknown,False,False,20.53829420544207,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
150,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array17_pattern.btor2,unknown,False,False,37.54820511676371,7200.0,unknown,False,False,19.83076028432697,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
151,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array18_pattern.btor2,unknown,False,False,35.98985937517136,7200.0,unknown,False,False,8.023072632029653,7200.0,0.0,unknown,False,lean_core,lean_core
152,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array22_pattern.btor2,unknown,False,False,33.08851543813944,7200.0,unknown,False,False,8.80985761899501,7200.0,0.0,unknown,False,lean_core,lean_core
153,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array23_pattern.btor2,unknown,False,False,33.647486075758934,7200.0,unknown,False,False,19.39112865086645,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
154,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array29_pattern.btor2,missing,False,True,3600.129424585961,7200.0,unknown,False,False,256.70365345012397,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
155,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array4_pattern.btor2,unknown,False,False,8.028843252919614,7200.0,unknown,False,False,6.062578089535236,7200.0,0.0,unknown,False,lean_core,lean_core
156,benchmarks/wordlevel/array/2024/sosylab/array-patterns/array5_pattern.btor2,unknown,False,False,8.55356527492404,7200.0,unknown,False,False,6.1522496631368995,7200.0,0.0,unknown,False,lean_core,lean_core
157,benchmarks/wordlevel/array/2024/sosylab/array-programs/partial_mod_count_5.btor2,unknown,False,False,40.1316388733685,7200.0,unknown,False,False,20.516144030727446,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
158,benchmarks/wordlevel/array/2024/sosylab/array-programs/partial_mod_count_limited_1.btor2,unknown,False,False,60.38186464179307,7200.0,unknown,False,False,35.84533708170056,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
159,benchmarks/wordlevel/array/2024/sosylab/array-programs/partial_mod_count_limited_3.btor2,unknown,False,False,98.93779485672712,7200.0,unknown,False,False,51.42546893004328,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
160,benchmarks/wordlevel/array/2024/sosylab/array-tiling/mbpr2.btor2,unknown,False,False,375.55611526593566,7200.0,unknown,False,False,271.05685673095286,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
161,benchmarks/wordlevel/array/2024/sosylab/array-tiling/skippedu.btor2,unknown,False,False,34.86601563729346,7200.0,unknown,False,False,26.299007650464773,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
162,benchmarks/wordlevel/array/2024/sosylab/ddv-machzwd/ddv_machzwd_all.btor2,missing,False,True,3601.0826800232753,7200.0,missing,False,True,3600.39696601592,7200.0,0.0,missing,False,,
163,benchmarks/wordlevel/array/2024/sosylab/ddv-machzwd/ddv_machzwd_inw.btor2,missing,False,True,3601.0645551756024,7200.0,missing,False,True,3600.9947249805555,7200.0,0.0,missing,False,,
164,benchmarks/wordlevel/array/2024/sosylab/ldv-regression/test28-2.btor2,missing,False,True,3600.3606176851317,7200.0,missing,False,True,3601.760534751229,7200.0,0.0,missing,False,,
165,benchmarks/wordlevel/array/2024/sosylab/loops/array-1.btor2,missing,False,True,3601.9149565864354,7200.0,missing,False,True,3601.993518899195,7200.0,0.0,missing,False,lean_core;recovery,lean_core;recovery
166,benchmarks/wordlevel/array/2024/sosylab/loops/n.c11.btor2,unsat,True,False,3.222210074774921,3.222210074774921,unsat,True,False,3.562388436868787,3.562388436868787,-0.34017836209386587,unsat,True,lean_core;recovery;lean_core,lean_core;recovery;lean_core
167,benchmarks/wordlevel/array/2024/sosylab/loops/string-2.btor2,unknown,False,False,12.038687190972269,7200.0,unknown,False,False,9.743531621992588,7200.0,0.0,unknown,False,lean_core,lean_core
168,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec11_productSimulator.cil.btor2,missing,False,True,3601.8997761048377,7200.0,missing,False,True,3601.3630387680605,7200.0,0.0,missing,False,,
169,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec1_product28.cil.btor2,missing,False,True,3600.7583788363263,7200.0,missing,False,True,3600.462549543008,7200.0,0.0,missing,False,lean_core,lean_core
170,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec1_product35.cil.btor2,missing,False,True,3600.1735937241465,7200.0,missing,False,True,3600.7837731605396,7200.0,0.0,missing,False,,
171,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec27_product34.cil.btor2,missing,False,True,3600.1768511552364,7200.0,missing,False,True,3600.225022061728,7200.0,0.0,missing,False,lean_core,lean_core
172,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec8_product14.cil.btor2,missing,False,True,3600.163969242014,7200.0,missing,False,True,3600.2311446825042,7200.0,0.0,missing,False,lean_core,lean_core
173,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec8_product29.cil.btor2,missing,False,True,3600.16871243529,7200.0,missing,False,True,3600.698968410492,7200.0,0.0,missing,False,,
174,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product12.cil.btor2,missing,False,True,3600.7856606813148,7200.0,missing,False,True,3600.5954398820177,7200.0,0.0,missing,False,lean_core,lean_core
175,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product14.cil.btor2,missing,False,True,3600.1656111422926,7200.0,missing,False,True,3600.2227734178305,7200.0,0.0,missing,False,lean_core,lean_core
176,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product26.cil.btor2,missing,False,True,3600.17899476178,7200.0,missing,False,True,3600.2275011837482,7200.0,0.0,missing,False,lean_core,lean_core
177,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product35.cil.btor2,missing,False,True,3600.160759534687,7200.0,missing,False,True,3600.90386958234,7200.0,0.0,missing,False,,
178,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/max05-1.btor2,unknown,False,False,35.64199431613088,7200.0,unknown,False,False,37.84472579322755,7200.0,0.0,unknown,False,lean_core,lean_core
179,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/max10-1.btor2,unknown,False,False,39.56034997291863,7200.0,unknown,False,False,38.45401794556528,7200.0,0.0,unknown,False,lean_core,lean_core
180,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/sep20-1.btor2,unknown,False,False,39.62079306785017,7200.0,unknown,False,False,38.89293091464788,7200.0,0.0,unknown,False,lean_core,lean_core
181,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/sep40-1.btor2,unknown,False,False,42.18062917329371,7200.0,unknown,False,False,39.37027316913009,7200.0,0.0,unknown,False,lean_core,lean_core
182,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_aso.1.M4-2.btor2,missing,False,True,3602.983102542348,7200.0,missing,False,True,3604.042670798488,7200.0,0.0,missing,False,,
183,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_aso.2.M1-2.btor2,missing,False,True,3600.603935342282,7200.0,missing,False,True,3600.7042699893937,7200.0,0.0,missing,False,,
184,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_aso.4.M4.btor2,missing,False,True,3602.2904243106022,7200.0,missing,False,True,3603.669015534222,7200.0,0.0,missing,False,,
185,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_ctm.2-2.btor2,missing,False,True,3600.2103731213138,7200.0,missing,False,True,3600.228970478289,7200.0,0.0,missing,False,,
186,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_ctm.1.btor2,missing,False,True,3600.1835206858814,7200.0,missing,False,True,3600.223806971684,7200.0,0.0,missing,False,,
187,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_ctm.3-2.btor2,missing,False,True,3600.2097441283986,7200.0,missing,False,True,3600.3560013901442,7200.0,0.0,missing,False,,
188,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_nxt.1.M1-1.btor2,missing,False,True,3602.1335542714223,7200.0,missing,False,True,3603.7758307931945,7200.0,0.0,missing,False,,
189,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_nxt.3.M1.btor2,missing,False,True,3602.074024638161,7200.0,missing,False,True,3603.7299694437534,7200.0,0.0,missing,False,,
190,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/array-examples/sanfoundry_24-1.btor2,missing,False,True,3600.336463377811,7200.0,missing,False,True,3602.539837764576,7200.0,0.0,missing,False,lean_core,lean_core
191,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/array-industry-pattern/array_assert_loop_dep.btor2,missing,False,True,3600.479167498648,7200.0,missing,False,True,3600.5609326120466,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;lean_core;lean_core;recovery;recovery;recovery,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;lean_core;lean_core;recovery;recovery;recovery
192,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/loop-crafted/simple_array_index_value_1-1.btor2,missing,False,True,3600.285913646221,7200.0,missing,False,True,3600.461745732464,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core;recovery;recovery;lean_core;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery,lean_core;cex_diverse;recovery;lean_core;recovery;recovery;lean_core;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery
193,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/loop-crafted/simple_array_index_value_4.btor2,missing,False,True,3600.5063458941877,7200.0,missing,False,True,3600.5872085131705,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core,lean_core;cex_diverse;recovery;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core
194,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/reducercommutativity/max.btor2,unknown,False,False,47.6034519681707,7200.0,unknown,False,False,243.59568832814693,7200.0,0.0,unknown,False,lean_core;cex_diverse;recovery;recovery;lean_core;cex_diverse,lean_core;cex_diverse;recovery;recovery;lean_core;cex_diverse
195,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/reducercommutativity/max10-1.btor2,missing,False,True,3600.5214446140453,7200.0,missing,False,True,3600.3890681965277,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core;recovery;cex_diverse;lean_core;recovery;lean_core;lean_core,lean_core;cex_diverse;recovery;lean_core;recovery;cex_diverse;lean_core;recovery;lean_core;lean_core
196,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/termination-crafted/LexIndexValue-Array-1.btor2,missing,False,True,3600.7915714122355,7200.0,missing,False,True,3600.628858537413,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;recovery;lean_core;lean_core;lean_core;recovery;lean_core,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;recovery;lean_core;lean_core;lean_core;recovery;lean_core
197,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-acceleration/array_3-1.btor2,unknown,False,False,47.383071502670646,7200.0,missing,False,True,3602.8944395901635,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
198,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-acceleration/array_3-2.btor2,unknown,False,False,47.945033558644354,7200.0,missing,False,True,3602.390820930712,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
199,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-crafted/simple_array_index_value_3.btor2,unknown,False,False,64.25262353103608,7200.0,unsat,True,False,58.238755566999316,58.238755566999316,7141.761244433001,unsat,True,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core
200,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loops/string-1.btor2,unknown,False,False,2845.730220593512,7200.0,missing,False,True,3603.9102385817096,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
201,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/reducercommutativity/max.btor2,unknown,False,False,3058.938810976222,7200.0,unknown,False,False,2496.7936316188425,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core
202,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-crafted/mapavg5.btor2,unknown,False,False,62.79916915297508,7200.0,missing,False,True,3600.176048958674,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
203,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-examples/standard_init3_ground-1.btor2,missing,False,True,3600.980594534427,7200.0,missing,False,True,3600.567370230332,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery;recovery;lean_core
204,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-examples/standard_sentinel.i.v+cfa-reducer.btor2,missing,False,True,3600.8520758915693,7200.0,missing,False,True,3600.602813469246,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core
205,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/eqn1.btor2,unknown,False,False,4.218766200356185,7200.0,missing,False,True,3608.2588295359164,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
206,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ifcomp.btor2,unknown,False,False,5.522855202667415,7200.0,missing,False,True,3607.287462715991,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
207,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ifcompf.btor2,unknown,False,False,4.71570311114192,7200.0,missing,False,True,3600.1340550426394,7200.0,0.0,missing,False,lean_core,lean_core
208,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/res1.btor2,unknown,False,False,6.643123679794371,7200.0,missing,False,True,3607.22839644365,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core
209,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/res2.btor2,unknown,False,False,7.181371123529971,7200.0,missing,False,True,3604.580521253869,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core
210,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s1if.btor2,missing,False,True,3602.3176512233913,7200.0,missing,False,True,3608.698745326139,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
211,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s5iff.btor2,missing,False,True,3602.1018748534843,7200.0,missing,False,True,3602.1260186089203,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core;lean_core,lean_core;cex_diverse;recovery;lean_core;lean_core
212,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s5lif.btor2,unknown,False,False,1.9553061909973621,7200.0,missing,False,True,3601.0529881371185,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
213,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ss1.btor2,unknown,False,False,83.73832494392991,7200.0,missing,False,True,3607.19190606568,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
214,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-industry-pattern/array_assert_loop_dep.btor2,missing,False,True,3601.038631011732,7200.0,missing,False,True,3601.1910058492795,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery
215,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-industry-pattern/array_shadowinit.btor2,unknown,False,False,2.1739333597943187,7200.0,missing,False,True,3608.019871234894,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
216,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-lopstr16/flag_loopdep_simple.btor2,missing,False,True,3600.774758759886,7200.0,missing,False,True,3601.236357230693,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core
217,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-patterns/array28_pattern.btor2,unknown,False,False,3.28035525418818,7200.0,unknown,False,False,97.62279415596277,7200.0,0.0,unknown,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
218,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-programs/partial_mod_count_4.btor2,missing,False,True,3600.8846190972254,7200.0,missing,False,True,3601.4050608435646,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;recovery;lean_core;lean_core;recovery;recovery;lean_core;lean_core;recovery;recovery;lean_core;lean_core;recovery,lean_core;cex_diverse;recovery;recovery;lean_core;lean_core;recovery;recovery;lean_core;lean_core;recovery;recovery;lean_core;lean_core;recovery
219,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/mbpr5.btor2,unknown,False,False,10.333582377061248,7200.0,missing,False,True,3606.5941419275478,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery
220,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/rewnifrev2.btor2,unknown,False,False,36.95519951824099,7200.0,missing,False,True,3605.5012998702005,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
221,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/skipped.btor2,unknown,False,False,7.261427597142756,7200.0,missing,False,True,3605.037257003598,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core
222,benchmarks/wordlevel/array/2025/sosylab/safety-func/ntdrivers/kbfiltr.i.cil-2.btor2,missing,False,True,3601.750871977769,7200.0,missing,False,True,3607.3099344186485,7200.0,0.0,missing,False,,
223,benchmarks/wordlevel/array/2025/sosylab/safety-func/reducercommutativity/avg10-2.btor2,missing,False,True,3600.7054282566532,7200.0,missing,False,True,3601.328438002616,7200.0,0.0,missing,False,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core
224,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/sorting_bubblesort_ground-1.btor2,unknown,False,False,26.370090302079916,7200.0,unknown,False,False,6.236050082370639,7200.0,0.0,unknown,False,lean_core,lean_core
225,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_copy9_ground-1.btor2,unknown,False,False,39.59133515600115,7200.0,unknown,False,False,34.392996173352,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
226,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_init7_ground-2.btor2,unknown,False,False,17.299643729813397,7200.0,unknown,False,False,13.387942022643983,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
227,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_partial_init_ground.btor2,unknown,False,False,13.900223372504115,7200.0,unknown,False,False,13.330992507748306,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
228,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_two_index_07.btor2,unknown,False,False,15.371554900892079,7200.0,unknown,False,False,6.986159399151802,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
229,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-fpi/ifeqn2.btor2,unknown,False,False,48.76151925511658,7200.0,unknown,False,False,28.72957561351359,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
230,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-fpi/s3if.btor2,missing,False,True,3602.1926346020773,7200.0,missing,False,True,3601.9477248517796,7200.0,0.0,missing,False,lean_core,lean_core
231,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-industry-pattern/array_of_struct_loop_dep.btor2,missing,False,True,3601.207499035634,7200.0,missing,False,True,3600.3215942624956,7200.0,0.0,missing,False,,
232,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-multidimensional/diff-3-n-u.btor2,unknown,False,False,77.44721300248057,7200.0,unknown,False,False,86.36372460704297,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
233,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array15_pattern.btor2,unknown,False,False,39.18758429400623,7200.0,unknown,False,False,7.434761990793049,7200.0,0.0,unknown,False,lean_core,lean_core
234,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array16_pattern.btor2,unknown,False,False,32.34468153305352,7200.0,unknown,False,False,17.702115367166698,7200.0,0.0,unknown,False,lean_core;recovery,lean_core;recovery
